step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
15,PAYMENT,9494.94,C1799352178,0.0,0.0,M1139094838,0.0,0.0,0,0
23,PAYMENT,14751.4,C1651573028,28501.26,13749.86,M42518014,0.0,0.0,0,0
210,CASH_IN,2617.96,C1811992659,981210.11,983828.07,C701101957,73947.68,71329.73,0,0
154,CASH_OUT,117318.88,C1664217313,0.0,0.0,C230060099,233679.93,350998.81,0,0
161,CASH_OUT,256063.71,C2133143712,20443.0,0.0,C604428970,245861.66,501925.37,0,0
406,PAYMENT,2716.63,C922477305,264515.0,261798.37,M637761413,0.0,0.0,0,0
370,PAYMENT,13311.24,C836423625,4520.0,0.0,M587311695,0.0,0.0,0,0
130,CASH_IN,220196.74,C1817600411,19941.0,240137.74,C1101400846,1092543.85,1378608.7,0,0
240,TRANSFER,1103703.13,C110624723,39386.41,0.0,C283179539,1233601.44,2337304.57,0,0
139,CASH_OUT,69182.28,C1425553258,0.0,0.0,C1422881714,232329.97,301512.26,0,0
9,PAYMENT,13790.81,C1823696178,30135.0,16344.19,M174487289,0.0,0.0,0,0
378,CASH_OUT,191707.64,C1873024854,0.0,0.0,C1076326519,4186936.58,4378644.22,0,0
19,CASH_OUT,70814.56,C1418474435,0.0,0.0,C25578470,449289.46,520104.02,0,0
297,PAYMENT,9650.54,C1620069890,857330.28,847679.74,M1439748356,0.0,0.0,0,0
211,CASH_OUT,63330.44,C392393542,195.0,0.0,C540587877,809453.22,872783.66,0,0
284,PAYMENT,773.78,C1876701932,0.0,0.0,M1312855513,0.0,0.0,0,0
232,CASH_IN,121760.8,C398192145,2956545.98,3078306.79,C473831861,2378492.95,2256732.15,0,0
13,CASH_OUT,146936.0,C764877574,24630.0,0.0,C1151885311,43814.22,190750.22,0,0
204,CASH_IN,81226.2,C1271398730,1393744.58,1474970.78,C1226403294,678908.14,597681.94,0,0
353,CASH_OUT,93946.79,C65950479,21271.0,0.0,C1038338434,0.0,93946.79,0,0
135,PAYMENT,10216.31,C1660757604,6102.0,0.0,M1612457902,0.0,0.0,0,0
158,CASH_IN,121651.57,C267508839,10176.0,131827.57,C8504253,57382.54,0.0,0,0
695,PAYMENT,2292.41,C2004019976,0.0,0.0,M578371650,0.0,0.0,0,0
139,CASH_OUT,58141.01,C1956511855,593166.34,535025.33,C1095109810,1818586.81,1876727.82,0,0
34,PAYMENT,47141.35,C2144113624,0.0,0.0,M41627842,0.0,0.0,0,0
312,PAYMENT,3977.77,C868854715,32725.0,28747.23,M777553421,0.0,0.0,0,0
17,PAYMENT,3131.61,C1411790916,118477.32,115345.71,M1402600671,0.0,0.0,0,0
131,CASH_OUT,165869.45,C726078750,0.0,0.0,C201995133,5719207.07,5885076.52,0,0
234,PAYMENT,12186.36,C14761784,0.0,0.0,M524374727,0.0,0.0,0,0
188,CASH_IN,236767.17,C725357392,14714.0,251481.17,C1482729204,0.0,0.0,0,0
276,TRANSFER,12907.54,C1003547006,47522.0,34614.46,C848012048,0.0,12907.54,0,0
298,CASH_IN,238380.84,C1480070776,6914832.04,7153212.88,C851276317,398014.99,159634.15,0,0
300,CASH_IN,426877.52,C1602003548,18961228.42,19388105.94,C1530028391,494958.2,68080.68,0,0
225,CASH_IN,81109.93,C588855241,509368.51,590478.44,C1596902061,4011354.8,3930244.88,0,0
186,PAYMENT,230.75,C872848899,107813.17,107582.42,M1751992254,0.0,0.0,0,0
209,CASH_OUT,37279.51,C1379483798,842537.0,805257.49,C1528835144,302637.27,339916.78,0,0
308,PAYMENT,41425.94,C1688734086,0.0,0.0,M786660371,0.0,0.0,0,0
202,CASH_OUT,239274.96,C199040741,45390.0,0.0,C1664107276,0.0,239274.96,0,0
325,CASH_IN,151659.37,C1649732243,975014.39,1126673.76,C1855001679,2125750.99,1974091.62,0,0
487,CASH_IN,236778.03,C111737362,4543541.5,4780319.53,C1170994688,1762961.59,1526183.55,0,0
379,PAYMENT,28443.52,C347812333,126094.84,97651.32,M701462425,0.0,0.0,0,0
545,PAYMENT,10903.37,C840396220,25189.84,14286.48,M549244432,0.0,0.0,0,0
19,TRANSFER,268246.21,C691983535,0.0,0.0,C1685286937,520493.8,788740.01,0,0
351,CASH_OUT,69113.05,C1581858774,73746.63,4633.58,C1163778251,82300.26,151413.31,0,0
307,TRANSFER,832418.01,C626508124,428103.84,0.0,C1305963365,7019717.14,7852135.14,0,0
235,TRANSFER,750376.33,C2013787665,0.0,0.0,C772715565,925714.17,1676090.51,0,0
140,PAYMENT,2685.91,C1144962042,34387.0,31701.09,M300523084,0.0,0.0,0,0
179,CASH_OUT,65916.62,C1136762824,0.0,0.0,C1618704050,315835.48,381752.09,0,0
159,CASH_IN,69992.66,C2086030050,371837.14,441829.81,C1775680948,165627.45,95634.78,0,0
43,CASH_IN,40421.26,C450821379,20278.0,60699.26,C1711443371,680038.19,639616.93,0,0
257,CASH_OUT,117529.3,C1789741339,3.0,0.0,C1054542265,1469121.19,1586650.49,0,0
280,CASH_IN,151051.57,C2106169482,4294696.24,4445747.81,C1270249226,1199986.93,1048935.36,0,0
188,CASH_IN,200694.34,C1466977391,1568719.7,1769414.04,C470155138,583641.01,382946.67,0,0
379,PAYMENT,7924.34,C910863215,0.0,0.0,M450649096,0.0,0.0,0,0
469,PAYMENT,22195.63,C1848818057,0.0,0.0,M2115371171,0.0,0.0,0,0
249,CASH_OUT,377902.7,C1701328079,0.0,0.0,C140829831,677333.96,1055236.66,0,0
161,CASH_OUT,24435.08,C728030834,0.0,0.0,C492420258,29293.53,53728.61,0,0
20,CASH_IN,373129.33,C473023767,17802059.12,18175188.45,C1813887782,3188165.88,2815036.55,0,0
324,CASH_OUT,17585.88,C482901401,160.0,0.0,C801854741,3100797.93,3118383.82,0,0
299,PAYMENT,26344.82,C604214471,190188.1,163843.28,M1380817239,0.0,0.0,0,0
325,CASH_OUT,377409.05,C1346639486,0.0,0.0,C1669945872,1331662.56,1709071.6,0,0
211,CASH_IN,55448.88,C1513211604,125715.0,181163.88,C1982263099,52150.86,0.0,0,0
329,CASH_OUT,234970.8,C1437843940,33588.0,0.0,C2008507231,2132130.15,2367100.96,0,0
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0.0,C365271329,0.0,3569720.42,1,0
253,PAYMENT,6756.14,C586038543,0.0,0.0,M869974305,0.0,0.0,0,0
550,PAYMENT,10129.05,C133764935,11034.0,904.95,M375918925,0.0,0.0,0,0
191,CASH_OUT,19930.75,C363774749,0.0,0.0,C1067174333,3037242.24,3057172.99,0,0
155,CASH_IN,310248.86,C1200107090,3204800.37,3515049.23,C1883175566,4552376.53,4242127.67,0,0
376,PAYMENT,9273.43,C645458220,0.0,0.0,M2066330947,0.0,0.0,0,0
259,TRANSFER,179715.91,C1975320939,5331.0,0.0,C1361396394,23403167.64,23582883.56,0,0
255,CASH_IN,27573.27,C314485501,2216062.26,2243635.53,C81741940,100754.24,73180.97,0,0
155,PAYMENT,14814.51,C1678529835,0.0,0.0,M1795568700,0.0,0.0,0,0
226,TRANSFER,5772.0,C1881699309,5772.0,0.0,C1419251036,0.0,0.0,1,0
240,PAYMENT,10211.65,C145324590,272500.0,262288.35,M1905416046,0.0,0.0,0,0
14,PAYMENT,7181.62,C1769178891,4010.0,0.0,M552066010,0.0,0.0,0,0
43,CASH_OUT,328755.43,C536206701,235416.0,0.0,C812434152,1758737.11,2087492.53,0,0
205,PAYMENT,1538.22,C286022262,52123.0,50584.78,M302091770,0.0,0.0,0,0
20,CASH_IN,320768.11,C1085644008,2323964.35,2644732.46,C2019813042,1492812.31,1172044.2,0,0
396,PAYMENT,11228.26,C1937935190,301861.16,290632.91,M1776634808,0.0,0.0,0,0
355,CASH_OUT,21596.82,C939741703,0.0,0.0,C746605947,1760757.64,1782354.46,0,0
590,CASH_OUT,53095.07,C1893564540,20135.0,0.0,C1144613499,691555.62,744650.68,0,0
13,CASH_OUT,213266.56,C711172025,89464.44,0.0,C639015907,6404225.71,6617492.27,0,0
377,CASH_OUT,272488.56,C2134691693,7275.0,0.0,C1118946164,824359.67,1096848.23,0,0
189,PAYMENT,2572.16,C2121238564,20592.0,18019.84,M88093907,0.0,0.0,0,0
190,CASH_IN,152155.39,C1175245768,4656317.35,4808472.74,C1935754773,952067.79,799912.4,0,0
237,PAYMENT,10603.24,C915808299,52218.0,41614.76,M1496834885,0.0,0.0,0,0
381,CASH_OUT,180083.84,C1692778383,20204.0,0.0,C1925658362,15980.97,196064.81,0,0
397,TRANSFER,462432.65,C1173918673,11082.0,0.0,C896400257,0.0,462432.65,0,0
186,CASH_OUT,102820.56,C172107353,0.0,0.0,C897735701,3261582.79,3364403.35,0,0
254,PAYMENT,11722.73,C145925346,19628.0,7905.27,M1115752159,0.0,0.0,0,0
161,CASH_OUT,312749.97,C409322279,226277.43,0.0,C716422623,6605488.2,6918238.17,0,0
275,DEBIT,3092.66,C1065233762,14705.0,11612.34,C734143045,267742.37,270835.03,0,0
275,PAYMENT,3302.92,C1178613063,0.0,0.0,M536709746,0.0,0.0,0,0
325,CASH_OUT,83031.61,C1302997217,38853.0,0.0,C1679852456,0.0,83031.61,0,0
356,CASH_OUT,23490.58,C772693227,0.0,0.0,C1207281702,3111017.83,3134508.42,0,0
256,TRANSFER,147506.91,C1409621180,48534.48,0.0,C760086472,972309.76,1912950.36,0,0
139,TRANSFER,363110.08,C1437504001,23239.0,0.0,C197684463,0.0,363110.08,0,0
134,CASH_OUT,134982.84,C219689213,10.0,0.0,C566398888,0.0,134982.84,0,0
236,PAYMENT,5126.35,C162071440,0.0,0.0,M1487062295,0.0,0.0,0,0
182,CASH_IN,1260.44,C1839130100,0.0,1260.44,C880539335,459989.28,458728.84,0,0
393,CASH_IN,89295.1,C993178025,8929877.39,9019172.49,C156002993,153080.98,63785.88,0,0
129,PAYMENT,7824.07,C697295800,14748.0,6923.93,M1706432612,0.0,0.0,0,0
156,CASH_OUT,303110.92,C1673709589,0.0,0.0,C1904934647,451689.18,754800.1,0,0
164,CASH_OUT,111515.16,C522732008,21400.0,0.0,C1787393856,478827.25,590342.41,0,0
229,PAYMENT,13834.28,C1568942456,147214.7,133380.43,M236400000,0.0,0.0,0,0
303,CASH_IN,9685.39,C525538082,196627.0,206312.39,C818875757,8419142.47,8409457.09,0,0
154,CASH_IN,101628.48,C864621060,16918375.1,17020003.59,C557592062,943910.04,842281.56,0,0
18,CASH_IN,26880.31,C512603486,244475.74,271356.05,C1070824541,526643.6,592567.96,0,0
399,CASH_OUT,156763.33,C1921757435,19914.0,0.0,C506607665,1998535.46,2155298.79,0,0
255,PAYMENT,6522.0,C1384561503,1090326.85,1083804.85,M1986166224,0.0,0.0,0,0
522,PAYMENT,4778.71,C1073078631,0.0,0.0,M809188330,0.0,0.0,0,0
188,CASH_OUT,16482.5,C1884055788,10046.0,0.0,C418038578,230853.72,247336.22,0,0
353,TRANSFER,878764.68,C731590044,0.0,0.0,C1636426934,1511544.01,2390308.7,0,0
332,CASH_OUT,102424.93,C1843144530,0.0,0.0,C187019413,8135255.94,8237680.87,0,0
346,CASH_OUT,51097.92,C1550578575,0.0,0.0,C1005311610,225070.72,276168.64,0,0
381,TRANSFER,199052.27,C1232386666,7627.19,0.0,C1424646326,838275.42,1037327.7,0,0
18,TRANSFER,144676.73,C712248371,10934.0,0.0,C1313639105,0.0,144676.73,0,0
206,CASH_OUT,119365.61,C744929041,20301.0,0.0,C720829019,0.0,119365.61,0,0
275,CASH_OUT,116608.46,C671481833,0.0,0.0,C364803523,2010077.03,2126685.49,0,0
131,CASH_OUT,88702.97,C1962634171,0.0,0.0,C1535573680,7364090.64,7452793.61,0,0
322,CASH_IN,244923.99,C720054180,32002.0,276925.99,C597906763,301834.18,56910.19,0,0
406,CASH_OUT,879.13,C1380641023,363904.0,363024.87,C1796311463,226366.05,227245.18,0,0
401,PAYMENT,26854.55,C969103715,2599.41,0.0,M1585730437,0.0,0.0,0,0
186,PAYMENT,3037.06,C307342256,878350.08,875313.02,M928697035,0.0,0.0,0,0
183,CASH_IN,400118.31,C99946438,6485671.7,6885790.0,C546075889,1223834.53,823716.23,0,0
254,PAYMENT,34021.02,C2002356227,2334.0,0.0,M768519563,0.0,0.0,0,0
350,CASH_OUT,293695.34,C359090626,0.0,0.0,C1455808723,319547.76,613243.1,0,0
39,CASH_OUT,16024.57,C1178753747,3972.0,0.0,C1395147952,277623.81,358293.26,0,0
35,PAYMENT,3598.79,C1310076674,522.0,0.0,M67126246,0.0,0.0,0,0
278,CASH_IN,94099.15,C91907507,3297981.92,3392081.07,C1729954138,124604.72,30505.57,0,0
183,CASH_OUT,277107.77,C581852275,0.0,0.0,C150244250,3791793.47,4068901.24,0,0
637,CASH_OUT,172886.82,C154833486,0.0,0.0,C1797569124,8852592.92,9025479.74,0,0
251,CASH_OUT,12222.09,C1476203831,0.0,0.0,C2092353933,220595.27,232817.36,0,0
298,CASH_IN,293759.86,C2015947190,2215843.67,2509603.53,C2043541480,1565750.23,1271990.37,0,0
288,PAYMENT,4869.35,C1344191784,0.0,0.0,M733975148,0.0,0.0,0,0
132,TRANSFER,1663435.09,C1413195344,0.0,0.0,C1986049402,2724820.09,4268270.08,0,0
226,PAYMENT,6218.57,C1784223293,0.0,0.0,M767322765,0.0,0.0,0,0
231,CASH_IN,2130.78,C1752941591,30779.0,32909.78,C440958990,606313.6,604182.82,0,0
11,PAYMENT,4676.45,C1548675044,0.0,0.0,M235601356,0.0,0.0,0,0
184,CASH_OUT,492059.47,C463511344,0.0,0.0,C1636857554,2384943.02,2877002.49,0,0
382,PAYMENT,10671.32,C706953204,11028.0,356.68,M20480512,0.0,0.0,0,0
210,CASH_OUT,222095.2,C1310739962,31158.88,0.0,C204334828,6466177.41,6688272.61,0,0
404,PAYMENT,20621.97,C1326587000,2722.0,0.0,M1636230726,0.0,0.0,0,0
300,CASH_OUT,60253.65,C2072074583,0.0,0.0,C540974644,104762.42,165016.07,0,0
397,CASH_IN,489889.82,C1896648108,5043057.57,5532947.39,C1410661520,602262.17,112372.34,0,0
358,CASH_IN,60386.52,C225659366,3812854.63,3873241.15,C494407924,1058878.56,998492.04,0,0
335,PAYMENT,15851.28,C1193852338,13737.38,0.0,M374069144,0.0,0.0,0,0
131,CASH_OUT,147093.71,C540654493,425080.85,277987.14,C1888841517,1085895.79,1232989.51,0,0
135,TRANSFER,818892.79,C1703559054,11930.0,0.0,C1109859206,0.0,818892.79,0,0
278,PAYMENT,4479.38,C292183792,0.0,0.0,M945438379,0.0,0.0,0,0
347,PAYMENT,46312.08,C820128791,0.0,0.0,M1945437297,0.0,0.0,0,0
259,CASH_OUT,39398.04,C1556373814,11640.0,0.0,C929645801,37479.83,76877.87,0,0
252,PAYMENT,1566.64,C282935948,449565.7,447999.06,M1838740370,0.0,0.0,0,0
42,PAYMENT,14429.91,C99471894,99630.0,85200.09,M2043856337,0.0,0.0,0,0
379,CASH_IN,194032.24,C1905400467,2862456.49,3056488.73,C994608664,5435961.89,5241929.65,0,0
227,CASH_IN,244918.86,C1100469208,12239392.25,12484311.11,C1385472334,2259861.09,2014942.23,0,0
140,CASH_OUT,67713.57,C1534490497,0.0,0.0,C1145663,1088433.28,1156146.85,0,0
325,PAYMENT,14048.01,C690898028,0.0,0.0,M195210177,0.0,0.0,0,0
402,CASH_OUT,231078.63,C207628590,185464.42,0.0,C2026323273,1391844.08,1622922.71,0,0
166,PAYMENT,8100.04,C1804754725,18060.0,9959.96,M1614550768,0.0,0.0,0,0
139,PAYMENT,15988.85,C402179489,0.0,0.0,M735410027,0.0,0.0,0,0
154,CASH_IN,133816.87,C2054171808,273889.3,407706.17,C1276181117,788354.94,802809.82,0,0
283,CASH_IN,192518.5,C349081458,9821657.2,10014175.7,C1303330648,790362.8,597844.3,0,0
9,TRANSFER,1096772.65,C1944360830,0.0,0.0,C1195378184,1401961.74,4870764.95,0,0
520,PAYMENT,5847.9,C810754930,0.0,0.0,M1474040559,0.0,0.0,0,0
698,TRANSFER,540361.58,C659315476,0.0,0.0,C671941439,740849.0,1281210.58,0,0
122,PAYMENT,3641.4,C349922613,24732.0,21090.6,M487161354,0.0,0.0,0,0
393,CASH_OUT,190387.25,C1292077311,0.0,0.0,C399704567,4056465.12,4246852.36,0,0
287,TRANSFER,1840424.33,C1936659233,19386.3,0.0,C1434113710,3780569.98,5620994.31,0,0
332,CASH_OUT,92977.8,C137531404,522.0,0.0,C1651386977,0.0,92977.8,0,0
186,CASH_IN,38232.6,C1236638128,9438931.48,9477164.08,C2087162230,1602295.85,1564063.25,0,0
373,CASH_OUT,337307.11,C1097086722,1021.0,0.0,C932282812,179592.73,516899.84,0,0
131,PAYMENT,16987.48,C1863375643,0.0,0.0,M814482293,0.0,0.0,0,0
275,CASH_IN,432541.49,C1849955421,5907581.19,6340122.68,C754030797,2947601.31,2515059.83,0,0
229,CASH_IN,177294.95,C1484987513,33309.0,210603.95,C1869579273,28526.83,0.0,0,0
159,CASH_OUT,14187.45,C2120232861,22225.0,8037.55,C246283475,0.0,14187.45,0,0
255,PAYMENT,9419.2,C1683027713,14184.0,4764.8,M216081889,0.0,0.0,0,0
395,PAYMENT,19513.86,C1004287838,210142.85,190628.99,M926278315,0.0,0.0,0,0
226,PAYMENT,34839.05,C1359662710,0.0,0.0,M90316946,0.0,0.0,0,0
207,PAYMENT,20940.48,C200858164,16581.0,0.0,M732613964,0.0,0.0,0,0
382,CASH_OUT,18203.09,C220690152,0.0,0.0,C51306236,316787.88,334990.98,0,0
13,PAYMENT,22972.43,C1851863815,217162.0,194189.57,M220373042,0.0,0.0,0,0
333,CASH_OUT,15480.73,C751802004,7877.0,0.0,C1195724292,2698192.92,2713673.65,0,0
164,PAYMENT,7373.49,C47484118,11267.0,3893.51,M203504678,0.0,0.0,0,0
370,PAYMENT,641.07,C612676295,30449.0,29807.93,M622586173,0.0,0.0,0,0
333,PAYMENT,12821.56,C260355026,30447.0,17625.44,M2046512818,0.0,0.0,0,0
263,TRANSFER,150869.18,C2119864286,61874.0,0.0,C1273593071,218553.02,369422.2,0,0
34,PAYMENT,7912.34,C1840771048,107418.0,99505.66,M731327787,0.0,0.0,0,0
133,PAYMENT,3152.99,C1981781813,0.0,0.0,M792878275,0.0,0.0,0,0
131,PAYMENT,786.49,C320705898,118746.0,117959.51,M975455270,0.0,0.0,0,0
162,PAYMENT,5587.07,C432897164,0.0,0.0,M1486842624,0.0,0.0,0,0
396,CASH_OUT,46210.63,C1147319820,3028.0,0.0,C426430259,0.0,46210.63,0,0
304,CASH_IN,20163.76,C1244195085,12573.0,32736.76,C1065447716,968657.77,948494.01,0,0
155,TRANSFER,807837.87,C494459503,0.0,0.0,C415321821,6071380.0,6879217.87,0,0
9,PAYMENT,11627.57,C405012131,15052.0,3424.43,M1096143486,0.0,0.0,0,0
306,PAYMENT,9394.96,C253820151,8562.0,0.0,M1478022692,0.0,0.0,0,0
191,TRANSFER,560270.09,C1750859198,0.0,0.0,C2060239337,1684055.76,2244325.84,0,0
281,PAYMENT,27422.41,C814510291,11576.0,0.0,M1211574275,0.0,0.0,0,0
321,TRANSFER,862182.61,C571958827,40238.0,0.0,C1512961331,158475.94,1020658.55,0,0
185,PAYMENT,24270.94,C1303964488,221.0,0.0,M1699204400,0.0,0.0,0,0
283,PAYMENT,9011.97,C176561545,0.0,0.0,M1003766696,0.0,0.0,0,0
204,PAYMENT,6534.75,C1119305700,0.0,0.0,M1992016786,0.0,0.0,0,0
235,PAYMENT,5897.29,C1883962308,12799.93,6902.64,M683855808,0.0,0.0,0,0
286,PAYMENT,5091.01,C36346716,25945.0,20853.99,M581481838,0.0,0.0,0,0
156,CASH_OUT,274443.89,C2114843560,0.0,0.0,C714262518,371255.18,645699.07,0,0
186,PAYMENT,11151.71,C1317782324,20126.0,8974.29,M996894323,0.0,0.0,0,0
202,CASH_OUT,195343.99,C1149264725,82240.0,0.0,C575830115,0.0,195343.99,0,0
383,TRANSFER,1280305.89,C1173673572,0.0,0.0,C1354426136,3019119.84,4299425.73,0,0
16,CASH_OUT,298594.05,C1255198040,350.0,0.0,C2078526944,1608021.77,1977883.21,0,0
355,CASH_IN,503608.64,C794831297,5761431.47,6265040.11,C1017558762,28958694.03,28455085.39,0,0
680,TRANSFER,674541.55,C418612921,674541.55,0.0,C1678643281,0.0,0.0,1,0
328,CASH_IN,139521.81,C2048643694,1626637.08,1766158.89,C445823348,564592.43,425070.62,0,0
359,CASH_OUT,140482.28,C1717395499,151732.0,11249.72,C1679881344,0.0,140482.28,0,0
227,CASH_OUT,70171.38,C1616088876,24425.0,0.0,C267621477,387957.15,458128.53,0,0
324,PAYMENT,15625.42,C1799436760,610128.39,594502.97,M919114263,0.0,0.0,0,0
355,PAYMENT,2334.28,C1339181013,0.0,0.0,M1948637831,0.0,0.0,0,0
394,CASH_IN,99135.65,C1623855517,2983538.05,3082673.7,C201333394,120529.76,21394.11,0,0
347,PAYMENT,29103.52,C119416145,0.0,0.0,M433914002,0.0,0.0,0,0
36,CASH_OUT,93114.24,C950573931,2640.0,0.0,C25437262,716547.38,809661.62,0,0
262,PAYMENT,5577.14,C1760840029,152284.89,146707.75,M1466051615,0.0,0.0,0,0
133,CASH_IN,242756.5,C227535896,3962795.43,4205551.93,C1932354460,427904.87,185148.37,0,0
181,PAYMENT,55530.92,C1339947205,29742.0,0.0,M453945587,0.0,0.0,0,0
134,CASH_OUT,126052.66,C1733818552,0.0,0.0,C140809553,309316.22,435368.88,0,0
16,CASH_IN,53537.46,C513211196,4439905.57,4493443.03,C1062254208,3499554.4,3317021.68,0,0
325,CASH_IN,143488.68,C1058071680,91299.0,234787.68,C824752397,0.0,0.0,0,0
225,CASH_IN,102848.07,C361717996,25272731.71,25375579.78,C2057476984,251448.2,148600.13,0,0
237,PAYMENT,1806.39,C650317358,200817.35,199010.95,M157842517,0.0,0.0,0,0
373,CASH_IN,14950.68,C1788007983,2959864.18,2974814.86,C1771998015,1005761.96,990811.27,0,0
349,CASH_OUT,10653.42,C1446542503,72428.0,61774.58,C758547128,0.0,10653.42,0,0
185,CASH_IN,206292.31,C1524509188,8952819.66,9159111.97,C719329834,940477.11,734184.8,0,0
376,PAYMENT,16081.36,C226522557,800264.31,784182.96,M1671520934,0.0,0.0,0,0
167,PAYMENT,1437.83,C263461008,195.0,0.0,M1354058752,0.0,0.0,0,0
42,PAYMENT,1064.8,C16258815,0.0,0.0,M508602836,0.0,0.0,0,0
355,CASH_OUT,33246.83,C1729718660,0.0,0.0,C546969731,986588.07,1019834.9,0,0
14,CASH_IN,518742.36,C1723551947,537289.0,1056031.36,C504556782,18.0,582785.15,0,0
687,CASH_OUT,420107.59,C1646963577,768.94,0.0,C968607764,7385390.01,7805497.6,0,0
378,CASH_OUT,203217.49,C944955742,0.0,0.0,C256388336,500479.36,703696.85,0,0
185,CASH_OUT,182577.1,C723843870,52131.0,0.0,C688711189,31684.24,214261.34,0,0
397,CASH_IN,127947.52,C370157899,103149.0,231096.52,C1370644107,0.0,0.0,0,0
352,PAYMENT,16569.45,C1850637172,0.0,0.0,M1775677618,0.0,0.0,0,0
298,CASH_OUT,33761.12,C1210269352,0.0,0.0,C1931240788,9156551.39,9190312.51,0,0
355,PAYMENT,14644.36,C2088234402,294616.66,279972.29,M264384273,0.0,0.0,0,0
234,CASH_IN,312873.1,C777088077,186219.0,499092.1,C1553163727,0.0,0.0,0,0
451,PAYMENT,11207.75,C836844869,11420.0,212.25,M2090111806,0.0,0.0,0,0
180,CASH_OUT,119983.12,C1066877700,0.0,0.0,C362441097,248168.7,516767.96,0,0
139,CASH_IN,123066.24,C1126159181,5969334.54,6092400.78,C1890224482,344078.1,221011.86,0,0
401,PAYMENT,10875.3,C233250399,0.0,0.0,M1175985952,0.0,0.0,0,0
351,CASH_OUT,332553.79,C42467820,495122.0,162568.21,C328697338,221811.71,554365.5,0,0
263,PAYMENT,6411.53,C1290014725,51927.0,45515.47,M1558335728,0.0,0.0,0,0
285,CASH_IN,156008.96,C984726570,2467663.99,2623672.96,C1861529213,545600.06,389591.1,0,0
204,PAYMENT,10537.15,C109977826,145079.0,134541.85,M429017413,0.0,0.0,0,0
323,CASH_OUT,354923.47,C1114588510,100001.0,0.0,C477710352,652822.58,1007746.05,0,0
374,CASH_OUT,268401.73,C737790206,0.0,0.0,C520089887,3457886.87,3726288.6,0,0
399,CASH_OUT,57698.06,C963552614,29720.0,0.0,C1822648902,0.0,57698.06,0,0
351,PAYMENT,9930.22,C1618120881,288050.03,278119.81,M656198492,0.0,0.0,0,0
18,CASH_IN,117932.83,C1174810715,1738527.89,1856460.71,C2113850786,3011023.93,2893091.1,0,0
154,CASH_OUT,344473.4,C1648205180,191629.79,0.0,C716442925,13124560.38,13469033.78,0,0
157,CASH_OUT,437824.78,C1292160207,0.0,0.0,C228294811,501120.79,938945.57,0,0
47,PAYMENT,13259.76,C1316408538,5576.0,0.0,M944870932,0.0,0.0,0,0
304,PAYMENT,6111.32,C1115321538,929558.0,923446.68,M1431998071,0.0,0.0,0,0
688,CASH_IN,190673.84,C2075390022,18459248.74,18649922.57,C1583911103,201247.27,10573.43,0,0
302,PAYMENT,24937.05,C1779024163,7276.0,0.0,M636502350,0.0,0.0,0,0
403,TRANSFER,260125.63,C99384163,0.0,0.0,C1404076900,2500258.61,2760384.24,0,0
210,CASH_IN,107990.76,C992757832,3827458.49,3935449.25,C1936607367,900827.89,792837.13,0,0
36,CASH_OUT,357492.71,C799455297,0.0,0.0,C1753226784,1650265.94,2743382.15,0,0
401,TRANSFER,1593009.67,C129790423,2060.0,0.0,C1164504489,2280729.01,3873738.68,0,0
20,CASH_OUT,97518.33,C747210151,3267.0,0.0,C795129198,9809.94,107328.27,0,0
207,TRANSFER,1232019.13,C1550454843,30382.0,0.0,C1848863870,0.0,1232019.13,0,0
282,PAYMENT,3778.39,C92473084,0.0,0.0,M804827039,0.0,0.0,0,0
33,CASH_OUT,218078.28,C1112590880,0.0,0.0,C639695157,822431.47,1040509.76,0,0
251,PAYMENT,20190.41,C1680168626,246365.33,226174.92,M1465684941,0.0,0.0,0,0
202,CASH_IN,360054.25,C22992452,17196.0,377250.25,C1217924030,11841.6,0.0,0,0
38,CASH_OUT,268527.69,C510869781,60718.0,0.0,C1664525510,462069.8,730597.49,0,0
332,PAYMENT,2459.92,C1616694025,2074.0,0.0,M1900316331,0.0,0.0,0,0
36,CASH_OUT,374091.17,C1612813088,59452.0,0.0,C1208327105,5958589.88,6332681.05,0,0
10,CASH_OUT,356033.96,C7069371,0.0,0.0,C1203094087,680708.94,1036742.9,0,0
334,PAYMENT,3571.87,C250706355,2745.0,0.0,M1828687102,0.0,0.0,0,0
40,CASH_OUT,104341.29,C1332834409,0.0,0.0,C191462571,664504.89,768846.18,0,0
542,CASH_OUT,221560.84,C2077375750,47846.0,0.0,C1799114807,0.0,221560.84,0,0
330,CASH_OUT,209804.93,C1848933415,29298.0,0.0,C133492165,597684.54,807489.46,0,0
297,CASH_OUT,563214.84,C1632876036,0.0,0.0,C2091918420,591379.8,1154594.64,0,0
257,CASH_OUT,285756.09,C940688415,503237.0,217480.91,C1047760695,0.0,285756.09,0,0
162,CASH_OUT,216473.63,C533196663,52093.0,0.0,C51972602,67580.98,284054.61,0,0
276,PAYMENT,23860.98,C1390412358,0.0,0.0,M2063983365,0.0,0.0,0,0
323,PAYMENT,12110.11,C2137483059,629.0,0.0,M1055997631,0.0,0.0,0,0
193,PAYMENT,31964.65,C908322651,20030.0,0.0,M241217088,0.0,0.0,0,0
358,PAYMENT,7722.9,C751876440,43908.4,36185.5,M769087111,0.0,0.0,0,0
